"KOR_SIDO","geocode","date","year","month","day","dow","mintemp","meantemp","maxtemp","meandew","meanhumi","precip","meanwindsp","meanatp","mean_local_pressure","mean_sealevel_pressure"
"경기",41,2021-09-09,2021,9,9,"목요일",16.76,21.2,27.98,18.54,86.98,,0.72,21.44,1007.16,1014.4
"경기",41,2021-09-10,2021,9,10,"금요일",17.78,22.04,28.06,19.24,85.98,,0.88,22.38,1006.62,1013.82
"경기",41,2021-09-11,2021,9,11,"토요일",17.88,22.4,28.52,19.18,83.92,,0.88,22.26,1006.16,1013.38
"경기",41,2021-09-12,2021,9,12,"일요일",17.1,22.26,29.1,18.1,80.14,,0.9,20.8,1006.68,1013.92
"경기",41,2021-09-13,2021,9,13,"월요일",17.74,23.06,29.4,18.58,78.12,,1.46,21.44,1009.94,1017.18
"경기",41,2021-09-14,2021,9,14,"화요일",17.84,22.68,28.66,17.34,74.1,,1.5,19.8,1009.02,1016.26
"경기",41,2021-09-15,2021,9,15,"수요일",16.52,21.74,28.26,14.96,67.54,,2.12,17.04,1009.86,1017.12
"경기",41,2021-09-16,2021,9,16,"목요일",14.78,21.24,27.5,15.56,72.58,,1.52,17.76,1006.4,1013.66
"경기",41,2021-09-17,2021,9,17,"금요일",17.82,21.8,27.4,16.26,72.54,0.55,1.72,18.54,1003.28,1010.52
"경기",41,2021-09-18,2021,9,18,"토요일",15.62,21.96,28.64,17.14,76.8,,0.92,19.62,1007.9,1015.16
"경기",41,2021-09-19,2021,9,19,"일요일",18.02,21.56,26.86,17.64,80.06,,0.92,20.18,1009.24,1016.5
"경기",41,2021-09-20,2021,9,20,"월요일",16,22.48,28.08,16.44,71.16,0,1.84,18.76,1004.54,1011.72
"경기",41,2021-09-21,2021,9,21,"화요일",18.26,21.44,26.14,19.44,89.48,45.06,1.84,22.6,998.56,1005.78
"경기",41,2021-09-22,2021,9,22,"수요일",16.16,19.84,25.24,16.38,82.38,15.3,2.06,18.7,1001.92,1009.14
"경기",41,2021-09-23,2021,9,23,"목요일",14.74,19.48,24.94,14.74,76.36,,1.3,16.78,1010.14,1017.44
"경기",41,2021-09-24,2021,9,24,"금요일",14.32,20.24,26.74,15.74,78.18,,1.08,17.9,1015.96,1023.3
"경기",41,2021-09-25,2021,9,25,"토요일",15.96,19.7,23.34,16.9,85,0,1.08,19.28,1016.7,1024.06
"경기",41,2021-09-26,2021,9,26,"일요일",16.56,21.02,26.66,16.12,75.42,,1.26,18.34,1013.86,1021.16
"경기",41,2021-09-27,2021,9,27,"월요일",16.1,19.88,24.68,15.96,79.52,0.02,1.26,18.2,1009.48,1016.76
"경기",41,2021-09-28,2021,9,28,"화요일",17.62,20.28,24.46,17.46,85.24,2.04,1.3,20.02,1006.26,1013.54
"경기",41,2021-09-29,2021,9,29,"수요일",17.1,19.78,22.1,19.3,97.7,13.84,1.08,22.44,1001.4,1008.68
"경기",41,2021-09-30,2021,9,30,"목요일",15.44,19.42,26.14,17,88.02,0,0.78,19.4,1002.58,1009.88
"경기",41,2021-10-01,2021,10,1,"금요일",14.62,19.66,27.06,16.34,83.76,3.2,1.18,18.62,1002.38,1009.66
"경기",41,2021-10-02,2021,10,2,"토요일",14.78,19.36,25.58,16.32,84.9,2.16666666666667,0.86,18.62,1007.18,1014.48
"경기",41,2021-10-03,2021,10,3,"일요일",14.96,20.38,28,16.74,82.72,,0.98,19.12,1012.08,1019.38
"경기",41,2021-10-04,2021,10,4,"월요일",15.88,21.68,25.94,19.22,87.1,15.86,1.8,22.52,1012.8,1020.1
"경기",41,2021-10-05,2021,10,5,"화요일",19.5,23.02,27.52,19.86,83.88,1.2,2.1,23.22,1013.62,1020.86
"경기",41,2021-10-06,2021,10,6,"수요일",17.04,18.52,20.9,17.36,93.78,4.26,1.5,19.88,1013.06,1020.42
"경기",41,2021-10-07,2021,10,7,"목요일",16.62,18.74,21.94,17.68,94.16,3.5,0.84,20.28,1010.18,1017.5
"경기",41,2021-10-08,2021,10,8,"금요일",16.92,18.66,20.66,18,96.82,1.7,0.64,20.68,1014.34,1021.7
"경기",41,2021-10-09,2021,10,9,"토요일",17.46,20.66,25.34,18.52,88.74,0.1,0.98,21.36,1015.24,1022.58
"경기",41,2021-10-10,2021,10,10,"일요일",14.86,19.66,24.72,18.42,93.36,12.98,1.2,21.4,1011.3,1018.62
"경기",41,2021-10-11,2021,10,11,"월요일",12.52,15.42,19.02,11.8,80.7,0.9,1.1,13.9,1014.68,1022.18
"경기",41,2021-10-12,2021,10,12,"화요일",14.08,16.84,20.62,12.38,76.24,0,1.54,14.4,1018.4,1025.9
"경기",41,2021-10-13,2021,10,13,"수요일",12.44,18,24.78,13.6,78.02,,1.16,15.7,1017.14,1024.58
"경기",41,2021-10-14,2021,10,14,"목요일",14.42,18.5,24.1,14.96,81.54,,1,17.02,1012.74,1020.12
"경기",41,2021-10-15,2021,10,15,"금요일",15.54,17.78,21.76,15.26,86.16,1.18,0.78,17.34,1011.62,1019.04
"경기",41,2021-10-16,2021,10,16,"토요일",4.06,10.78,16.48,0.54,51.68,0.54,2.42,7.16,1016.22,1023.84
"경기",41,2021-10-17,2021,10,17,"일요일",0.38,5.12,11.4,-5.86,47.86,,1.62,4.02,1021.08,1028.94
"경기",41,2021-10-18,2021,10,18,"월요일",-0.28,7.44,13.42,2.28,72.78,1.5,0.88,7.44,1016.68,1024.44
"경기",41,2021-10-19,2021,10,19,"화요일",4.88,9.88,15.94,6.24,80.72,4.38,1.22,9.7,1012.84,1020.46
"경기",41,2021-10-20,2021,10,20,"수요일",1.88,7.58,15.18,2.98,76.48,,0.84,7.64,1014.64,1022.36
"경기",41,2021-10-21,2021,10,21,"목요일",1.7,7.56,15.46,3.16,77.68,,0.72,7.7,1013.34,1021.06
"경기",41,2021-10-22,2021,10,22,"금요일",2.02,8.78,17.2,3.46,74.12,,0.96,7.9,1015.74,1023.44
"경기",41,2021-10-23,2021,10,23,"토요일",2.2,8.92,18.08,3.46,73.94,,0.8,7.9,1021.4,1029.1
"경기",41,2021-10-24,2021,10,24,"일요일",2.22,8.86,17.66,4.22,77.22,,0.7,8.34,1019.6,1027.3
"경기",41,2021-10-25,2021,10,25,"월요일",2.86,9.26,17.76,5.16,79.24,,0.7,8.88,1016.28,1023.98
"경기",41,2021-10-26,2021,10,26,"화요일",4,10.36,18.26,7.22,83.84,,0.68,10.26,1013.6,1021.22
"경기",41,2021-10-27,2021,10,27,"수요일",6.44,11.74,18.64,5.48,70.8,0.25,1.18,9.22,1012.7,1020.28
"경기",41,2021-10-28,2021,10,28,"목요일",2.6,9.92,19.38,3.76,70.76,,0.68,8.02,1016.72,1024.38
"경기",41,2021-10-29,2021,10,29,"금요일",5.94,11.9,19.86,5.66,69.16,,1.06,9.16,1018.26,1025.9
"경기",41,2021-10-30,2021,10,30,"토요일",7.54,11.8,18.18,7.28,76.42,,0.68,10.22,1017.24,1024.84
"경기",41,2021-10-31,2021,10,31,"일요일",6.08,12.26,19.38,8.86,82.64,1.55,0.7,11.44,1017.04,1024.64
"경기",41,2021-11-01,2021,11,1,"월요일",7.28,11.1,17.26,8.16,84.62,,0.82,10.9,1016.62,1024.28
"경기",41,2021-11-02,2021,11,2,"화요일",4.78,9.5,16.6,6.52,84.5,,0.76,9.74,1015.24,1022.9
"경기",41,2021-11-03,2021,11,3,"수요일",4.44,10.1,17.52,5.74,78.46,0.8,0.76,9.24,1012.84,1020.42
"경기",41,2021-11-04,2021,11,4,"목요일",5.4,10.2,17.02,7.9,87.18,0.2,0.56,10.72,1013.26,1020.88
"경기",41,2021-11-05,2021,11,5,"금요일",5.14,10.38,19.54,6.16,79.98,,0.56,9.54,1014.46,1022.1
"경기",41,2021-11-06,2021,11,6,"토요일",4.88,11.72,20.94,6.02,72.9,,0.6,9.38,1014.26,1021.84
"경기",41,2021-11-07,2021,11,7,"일요일",5.18,13.58,21.54,6.58,66.3,,1.28,9.76,1013.12,1020.64
"경기",41,2021-11-08,2021,11,8,"월요일",3.64,8.44,15.04,5.42,82.32,25.04,2.44,9.18,1004.74,1012.36
"경기",41,2021-11-09,2021,11,9,"화요일",2.2,4.8,7.48,2.52,85.8,8.25,1.34,7.4,1003.38,1011.08
"경기",41,2021-11-10,2021,11,10,"수요일",-0.02,4.08,7.9,-2.77555756156289e-17,75.8,0.05,1.74,6.14,1001.36,1009.06
"경기",41,2021-11-11,2021,11,11,"목요일",0.34,4.92,10.3,-1.44,64.2,0.4,1.94,5.54,1004.46,1012.18
"경기",41,2021-11-12,2021,11,12,"금요일",-0.88,3.9,9.48,-3.34,61.7,,1.68,4.8,1010.22,1018
"경기",41,2021-11-13,2021,11,13,"토요일",-2.28,5.42,12.98,1.04,75.64,0,0.7,6.74,1011.88,1019.64
"경기",41,2021-11-14,2021,11,14,"일요일",4.7,9.5,16.84,4.74,75.86,0.0666666666666667,1.02,8.62,1010.98,1018.6
"경기",41,2021-11-15,2021,11,15,"월요일",1.36,7.22,14.92,3.16,79.34,,0.64,7.74,1014.92,1022.62
"경기",41,2021-11-16,2021,11,16,"화요일",0.76,6.38,14.36,1.1,74.14,,0.86,6.68,1017.44,1025.24
"경기",41,2021-11-17,2021,11,17,"수요일",-1.22,5.4,12.62,0.08,72.42,0,0.8,6.22,1016.92,1024.68
"경기",41,2021-11-18,2021,11,18,"목요일",4.22,10.46,15.74,6.2,76,0,1.34,9.78,1011.16,1018.76
"경기",41,2021-11-19,2021,11,19,"금요일",7.02,11.96,17.18,9.6,86.74,,1.12,12,1010.9,1018.44
"경기",41,2021-11-20,2021,11,20,"토요일",4.12,8.72,15.54,5.98,85.74,,0.64,9.44,1014.04,1021.74
"경기",41,2021-11-21,2021,11,21,"일요일",5.46,9.04,13.38,6.16,83.86,3.22,0.8,9.46,1009.5,1017.12
"경기",41,2021-11-22,2021,11,22,"월요일",-0.74,3.02,8.48,-3.58,62.52,1.86,3.2,4.8,1008.8,1016.58
"경기",41,2021-11-23,2021,11,23,"화요일",-4.12,-0.34,3.26,-6.9,61.94,0.05,2.26,3.7,1011.42,1019.32
"경기",41,2021-11-24,2021,11,24,"수요일",-3.76,2.32,8.78,-1.58,76.96,0.22,1.12,5.66,1010.18,1018.04
"경기",41,2021-11-25,2021,11,25,"목요일",-0.26,4.3,10.74,-2.84,65.08,0.333333333333333,1.42,5.12,1011.68,1019.44
"경기",41,2021-11-26,2021,11,26,"금요일",-3.08,1.96,8.12,-4.4,64.72,0,1.14,4.48,1019.96,1027.84
"경기",41,2021-11-27,2021,11,27,"토요일",-4.84,0.9,8.92,-5.06,68.2,,0.7,4.2,1027.3,1035.34
"경기",41,2021-11-28,2021,11,28,"일요일",-4.84,2.32,10.96,-4.08,66.76,,0.58,4.56,1026.78,1034.7
"경기",41,2021-11-29,2021,11,29,"월요일",-1.78,5.06,12.8,0.16,72.64,,0.7,6.3,1019.6,1027.42
"경기",41,2021-11-30,2021,11,30,"화요일",0.82,4.78,8.86,2.18,84.38,27.04,2.76,7.42,1004.34,1012.08
"경기",41,2021-12-01,2021,12,1,"수요일",-4,-1.1,1.78,-9.98,51.76,,3.58,2.88,1014.64,1022.66
"경기",41,2021-12-02,2021,12,2,"목요일",-7.28,-1.11022302462516e-17,5.52,-4.26,74.4,0.2,1.44,4.64,1011.96,1019.88
"경기",41,2021-12-03,2021,12,3,"금요일",-1.92,1.76,4.96,-7.18,55.56,0.8,2.2,3.8,1011.88,1019.76
"경기",41,2021-12-04,2021,12,4,"토요일",-5.24,0.52,7.16,-7.62,56.78,,1.22,3.48,1019.02,1026.96
"경기",41,2021-12-05,2021,12,5,"일요일",-5.18,0.86,9.3,-5.72,65.02,,0.62,4.04,1022.36,1030.36
"경기",41,2021-12-06,2021,12,6,"월요일",-3.98,2.92,11.5,-2.38,71.3,,0.56,5.18,1020.34,1028.24
"경기",41,2021-12-07,2021,12,7,"화요일",-1.4,4.54,12.6,0.5,77.44,,0.9,6.4,1022.52,1030.4
"경기",41,2021-12-08,2021,12,8,"수요일",-1.66,3.9,12.32,0.4,80.9,,0.6,6.32,1025.36,1033.26
"경기",41,2021-12-09,2021,12,9,"목요일",-1.54,3.88,9.3,0.68,81.3,,0.66,6.48,1022.6,1030.46
"경기",41,2021-12-10,2021,12,10,"금요일",2.6,5.2,7.46,3.66,90.64,0.86,0.64,8,1018.3,1026.12
"경기",41,2021-12-11,2021,12,11,"토요일",1.72,4.5,8.62,3.22,92.34,,0.58,7.7,1019.16,1027.02
"경기",41,2021-12-12,2021,12,12,"일요일",-4.06,0.66,5.76,-6.24,64.36,,2.18,4.18,1018.8,1026.76
"경기",41,2021-12-13,2021,12,13,"월요일",-7.44,-2.66,2.38,-13.12,46.92,,1.34,2.26,1020.98,1029.06
"경기",41,2021-12-14,2021,12,14,"화요일",-2.8,2.3,6.74,-3.16,68.9,1.18,0.94,5.14,1014.56,1022.42
"경기",41,2021-12-15,2021,12,15,"수요일",1.46,5.24,9.94,4.26,94.18,2.34,0.8,8.34,1013.08,1020.82
"경기",41,2021-12-16,2021,12,16,"목요일",1.04,3.82,8.16,1.66,88.42,0,0.78,7,1011.78,1019.6
"경기",41,2021-12-17,2021,12,17,"금요일",-10.18,-4.94,3.52,-14.42,48.42,,3.88,2.16,1016.82,1024.92
"경기",41,2021-12-18,2021,12,18,"토요일",-12.64,-6.36,-1.28,-11.94,67.48,1.02,1.32,2.74,1018.32,1026.5
"경기",41,2021-12-19,2021,12,19,"일요일",-7.62,-1.88,3.62,-7,70.46,0.86,1.06,3.66,1014.96,1022.96
"경기",41,2021-12-20,2021,12,20,"월요일",-3.84,3.16,10.28,-0.08,80.6,0.0333333333333333,0.92,6.24,1010.08,1017.9
"경기",41,2021-12-21,2021,12,21,"화요일",-0.88,3.76,10.38,-1.84,71.7,,1.06,5.72,1010.42,1018.18
"경기",41,2021-12-22,2021,12,22,"수요일",-5.18,0.48,8.16,-7.28,59.26,,0.82,3.56,1016.38,1024.32
"경기",41,2021-12-23,2021,12,23,"목요일",-5.42,0.18,7.76,-5.42,68.96,,0.52,4.12,1017.74,1025.7
"경기",41,2021-12-24,2021,12,24,"금요일",-6.74,-0.96,3.4,-5.14,73.64,0.1,1.6,4.38,1016.02,1024.04
"경기",41,2021-12-25,2021,12,25,"토요일",-14.54,-10.9,-6.56,-21.4,42.58,,2.92,1.14,1024.86,1033.22
"경기",41,2021-12-26,2021,12,26,"일요일",-16.12,-11.74,-6.6,-21.98,43.72,,1.96,1.04,1026.96,1035.4
"경기",41,2021-12-27,2021,12,27,"월요일",-14.62,-8.72,-4.14,-13.9,67.68,0.133333333333333,0.9,2.22,1024,1032.32
"경기",41,2021-12-28,2021,12,28,"화요일",-10.24,-4.82,-0.18,-8.14,78.7,0,0.66,3.36,1020.88,1029.04
"경기",41,2021-12-29,2021,12,29,"수요일",-6.44,-0.72,5.82,-4.46,76.68,0.52,1.54,4.46,1012.74,1020.68
"경기",41,2021-12-30,2021,12,30,"목요일",-7.6,-3.58,0.68,-13,49.44,,2.42,2.3,1018.04,1026.14
"경기",41,2021-12-31,2021,12,31,"금요일",-9.66,-6.62,-2.66,-19.62,35.6,,2.28,1.32,1024.22,1032.44
"경기",41,2022-01-01,2022,1,1,"토요일",-13.76,-6.34,0.82,-14.54,54.68,,0.72,2.04,1023.84,1032.06
"경기",41,2022-01-02,2022,1,2,"일요일",-7.88,-2.38,3.86,-8.54,64.2,0.35,1.24,3.3,1019.44,1027.48
"경기",41,2022-01-03,2022,1,3,"월요일",-11.62,-3.62,2.76,-9.46,65.98,0,0.88,3.12,1019.1,1027.18
"경기",41,2022-01-04,2022,1,4,"화요일",-7.52,-2.84,2.24,-11.6,54.04,0.05,1.38,2.62,1020.82,1028.9
"경기",41,2022-01-05,2022,1,5,"수요일",-11.1,-4.2,2.14,-11.62,58.3,,0.72,2.54,1020.74,1028.88
"경기",41,2022-01-06,2022,1,6,"목요일",-9.42,-3.18,4.3,-11.56,56.8,,1,2.54,1021.62,1029.7
"경기",41,2022-01-07,2022,1,7,"금요일",-10.58,-4.02,4.1,-11.42,60.14,,0.68,2.58,1022.66,1030.8
"경기",41,2022-01-08,2022,1,8,"토요일",-9.7,-2.12,3.26,-6.94,70.86,0,0.68,3.8,1017.44,1025.48
"경기",41,2022-01-09,2022,1,9,"일요일",-4.94,-0.22,5.36,-3.98,77.28,,0.7,4.6,1015.42,1023.36
"경기",41,2022-01-10,2022,1,10,"월요일",-7.44,-1.26,4.18,-5.12,77.22,0.56,0.8,4.22,1013.54,1021.5
"경기",41,2022-01-11,2022,1,11,"화요일",-10.86,-6.86,-0.56,-14.28,56.44,0.52,2.82,2.1,1013.44,1021.6
"경기",41,2022-01-12,2022,1,12,"수요일",-14.04,-8.2,-2.46,-16.2,54.56,,1.3,1.76,1015.66,1023.9
"경기",41,2022-01-13,2022,1,13,"목요일",-10.98,-6.82,-2.4,-16.02,49.94,0,2.46,1.78,1014.68,1022.84
"경기",41,2022-01-14,2022,1,14,"금요일",-12.98,-6.44,0.76,-16.04,49.66,,0.92,1.78,1018.62,1026.84
"경기",41,2022-01-15,2022,1,15,"토요일",-8.4,-2.42,1.68,-9.84,57.82,0,0.68,2.94,1015.88,1023.92
"경기",41,2022-01-16,2022,1,16,"일요일",-7.36,-2.32,1.88,-10.94,54.04,0,2.2,2.84,1017.74,1025.8
"경기",41,2022-01-17,2022,1,17,"월요일",-12,-6.24,0.12,-12.94,60.42,0.34,1.6,2.36,1020.26,1028.46
"경기",41,2022-01-18,2022,1,18,"화요일",-13.02,-6.42,0.22,-15.06,53.86,,1.1,1.92,1021.3,1029.48
"경기",41,2022-01-19,2022,1,19,"수요일",-10.72,-6.82,-2.58,-9.96,78.52,1.64,1.1,2.96,1017.8,1025.98
"경기",41,2022-01-20,2022,1,20,"목요일",-14.14,-6.78,1.4,-11.94,69.5,,0.9,2.48,1021.94,1030.16
"경기",41,2022-01-21,2022,1,21,"금요일",-13.24,-5.4,4,-11.58,65.7,,0.72,2.54,1023.24,1031.42
"경기",41,2022-01-22,2022,1,22,"토요일",-8.96,-1.64,5.98,-8.46,62.34,,0.66,3.28,1019.32,1027.36
"경기",41,2022-01-23,2022,1,23,"일요일",-3.14,1.34,7.98,-5.76,60.7,,1,4,1015.14,1023.04
"경기",41,2022-01-24,2022,1,24,"월요일",-2.94,3.1,8.36,-4.06,61.38,,1.6,4.54,1014.98,1022.82
"경기",41,2022-01-25,2022,1,25,"화요일",0.32,2.08,4.1,-0.08,86.26,0.7,1.04,6.1,1014.1,1021.94
"경기",41,2022-01-26,2022,1,26,"수요일",-3.62,0.58,6.56,-5.58,67.56,0,1.26,4.16,1017.34,1025.28
"경기",41,2022-01-27,2022,1,27,"목요일",-6.78,-1.38,4.7,-9.38,57.28,,1.22,3.04,1017.76,1025.78
"경기",41,2022-01-28,2022,1,28,"금요일",-8,-3,3.24,-11.52,54.18,,1.54,2.56,1017.64,1025.7
"경기",41,2022-01-29,2022,1,29,"토요일",-9.1,-3.94,1.92,-13.46,50.52,,1.54,2.18,1015.04,1023.14
"경기",41,2022-01-30,2022,1,30,"일요일",-11.58,-4.28,3.42,-13.14,54.56,,1.12,2.26,1015.18,1023.26
"경기",41,2022-01-31,2022,1,31,"월요일",-11.24,-2.48,5.2,-8.72,65.04,1.32,1.14,3.34,1016.78,1024.8
"경기",41,2022-02-01,2022,2,1,"화요일",-4.66,-1.76,1.18,-5.02,78.86,1.24,1.64,4.2,1017.9,1025.9
"경기",41,2022-02-02,2022,2,2,"수요일",-7.42,-3.7,0.72,-10.66,61.3,,1.46,2.74,1021.1,1029.2
"경기",41,2022-02-03,2022,2,3,"목요일",-9.76,-4.24,1.58,-12.48,56.32,0,1.46,2.36,1019.94,1028.04
"경기",41,2022-02-04,2022,2,4,"금요일",-11.1,-5.7,0.16,-13.9,55.1,0,2.3,2.1,1017.84,1025.96
"경기",41,2022-02-05,2022,2,5,"토요일",-11.48,-6.76,-0.96,-15.6,51.18,,2.3,1.82,1019.02,1027.26
"경기",41,2022-02-06,2022,2,6,"일요일",-12.46,-4.88,2.12,-13.54,53.94,,1.8,2.18,1020.66,1028.8
"경기",41,2022-02-07,2022,2,7,"월요일",-11.2,-3.46,2.46,-12.36,52.94,,1.06,2.4,1021.24,1029.36
"경기",41,2022-02-08,2022,2,8,"화요일",-8.28,-1.64,6.08,-10.1,56.64,,0.98,2.88,1020.36,1028.4
"경기",41,2022-02-09,2022,2,9,"수요일",-9,-1.06,7.14,-9.6,57.36,,0.7,2.98,1018.6,1026.58
"경기",41,2022-02-10,2022,2,10,"목요일",-6.46,0.3,7.96,-7.4,59.9,,1.14,3.56,1016.18,1024.12
"경기",41,2022-02-11,2022,2,11,"금요일",-6.78,0.86,9.26,-5.92,64.64,,0.86,3.98,1019.28,1027.26
"경기",41,2022-02-12,2022,2,12,"토요일",-3.86,2.64,10.72,-6.54,57.14,,0.88,3.88,1017.92,1025.8
"경기",41,2022-02-13,2022,2,13,"일요일",-2.36,2.98,9.86,-5.84,54.56,,0.94,3.98,1015.12,1022.98
"경기",41,2022-02-14,2022,2,14,"월요일",-3.96,1.16,8.76,-3.3,73.86,1.3,1.9,4.86,1013.22,1021.12
"경기",41,2022-02-15,2022,2,15,"화요일",-8.26,-4.4,-0.66,-11.58,58.02,0,3.06,2.58,1014.72,1022.8
"경기",41,2022-02-16,2022,2,16,"수요일",-10.4,-7.2,-3.1,-16.5,49.38,0,2.82,1.72,1016.5,1024.7
"경기",41,2022-02-17,2022,2,17,"목요일",-11.62,-6.76,-0.8,-17.26,44.84,,1.54,1.6,1021.32,1029.5
"경기",41,2022-02-18,2022,2,18,"금요일",-12.16,-2.94,5.42,-14.18,46.96,,0.98,2.08,1022.74,1030.82
"경기",41,2022-02-19,2022,2,19,"토요일",-6.54,-1.52,4.04,-10.12,52.32,0,2.02,2.9,1016.62,1024.62
"경기",41,2022-02-20,2022,2,20,"일요일",-8.64,-4.68,-0.04,-16.74,40.3,,2.76,1.68,1019.12,1027.26
"경기",41,2022-02-21,2022,2,21,"월요일",-11.06,-3.6,4.34,-11.58,55.28,0.12,2.3,2.58,1020.68,1028.78
"경기",41,2022-02-22,2022,2,22,"화요일",-8.72,-4.52,1.08,-15.68,42.78,0,2.44,1.86,1024.66,1032.82
"경기",41,2022-02-23,2022,2,23,"수요일",-11.92,-5.74,0.16,-18.14,39.62,,1.84,1.48,1025.58,1033.8
"경기",41,2022-02-24,2022,2,24,"목요일",-12.64,-3.52,4.42,-12.3,53.54,,1.46,2.52,1023.48,1031.58
"경기",41,2022-02-25,2022,2,25,"금요일",-7.82,1.46,9.2,-2.92,74.52,,1.44,5.16,1019.48,1027.44
"경기",41,2022-02-26,2022,2,26,"토요일",0.1,5.02,10.12,1.16,77.66,2.48,3.2,6.72,1010.66,1018.4
"경기",41,2022-02-27,2022,2,27,"일요일",-3.56,3.36,10,-4.34,60.04,,2.32,4.5,1014.46,1022.3
"경기",41,2022-02-28,2022,2,28,"월요일",-1.68,4.48,11.26,-1.92,66.72,,0.9,5.36,1013.78,1021.56
"경기",41,2022-03-01,2022,3,1,"화요일",-0.54,3.86,9.74,0.52,80.18,2.52,1.36,6.52,1007.88,1015.66
"경기",41,2022-03-02,2022,3,2,"수요일",-4.88,2.3,9.6,-4.78,63.2,,1.78,4.36,1010.64,1018.52
"경기",41,2022-03-03,2022,3,3,"목요일",-1.28,4.58,12.42,-4.7,58.58,,1.34,4.48,1010.86,1018.64
"경기",41,2022-03-04,2022,3,4,"금요일",-3.46,5.82,15.58,-1.04,64.14,0,2.86,5.84,1004.66,1012.32
"경기",41,2022-03-05,2022,3,5,"토요일",-0.98,2.7,7.08,-11.66,35.7,,3.86,2.64,1008.56,1016.36
"경기",41,2022-03-06,2022,3,6,"일요일",-2.86,1.6,7.46,-12.56,37.14,,2.12,2.4,1014.54,1022.42
"경기",41,2022-03-07,2022,3,7,"월요일",-5.64,1.68,9.12,-8.16,52.04,,0.98,3.36,1013.68,1021.62
"경기",41,2022-03-08,2022,3,8,"화요일",-1.92,4.4,12.5,-2.46,62.9,,1.12,5.2,1012.36,1020.14
"경기",41,2022-03-09,2022,3,9,"수요일",-1.86,5.22,14.52,-0.22,72.4,,0.96,6.04,1014.96,1022.76
"경기",41,2022-03-10,2022,3,10,"목요일",-0.22,7.24,16.78,-2.66,57.3,0,1.18,5.12,1013.74,1021.44
"경기",41,2022-03-11,2022,3,11,"금요일",0.18,8.88,18.54,2.6,67.12,,0.94,7.64,1011.2,1018.86
"경기",41,2022-03-12,2022,3,12,"토요일",1.44,11.56,20.22,7,77.375,12.5,1.66,10.35,1007.94,1015.44
"경기",41,2022-03-13,2022,3,13,"일요일",8.94,11.46,14.4,10.94,97.2,24.16,1.04,13.14,1004.14,1011.64
"경기",41,2022-03-14,2022,3,14,"월요일",5,7.88,12.18,6.34,90.66,7.12,2.2,9.7,1004.46,1012.06
"경기",41,2022-03-15,2022,3,15,"화요일",0.96,6.34,13.02,2.54,78.62,,1.3,7.38,1007.14,1014.84
"경기",41,2022-03-16,2022,3,16,"수요일",0.18,8.9,17.48,2.48,69.04,,1,7.36,1009.66,1017.28
"경기",41,2022-03-17,2022,3,17,"목요일",6.48,10.28,15.92,3.22,62.96,0.18,1.98,7.72,1012.02,1019.62
"경기",41,2022-03-18,2022,3,18,"금요일",4.86,7.1,10.12,0.42,63.56,0.46,2.26,6.34,1004.32,1011.98
"경기",41,2022-03-19,2022,3,19,"토요일",0.28,2.72,6.1,1.18,90.38,15.1,1.32,6.68,1002.44,1010.2
"경기",41,2022-03-20,2022,3,20,"일요일",0.16,4.02,9.64,-0.56,74.5,0.133333333333333,1.56,5.94,1011.72,1019.54
"경기",41,2022-03-21,2022,3,21,"월요일",-2.88,4.08,10.48,-4.38,58.2,,1.2,4.44,1016.72,1024.56
"경기",41,2022-03-22,2022,3,22,"화요일",-1.12,6.48,13.62,-3.34,53.38,,1.34,4.84,1014.74,1022.48
"경기",41,2022-03-23,2022,3,23,"수요일",2.22,5.36,8.82,-1.98,60.88,,1.42,5.36,1011,1018.76
"경기",41,2022-03-24,2022,3,24,"목요일",2.68,7.26,12.22,2.48,72.36,,1.26,7.36,1012.66,1020.38
"경기",41,2022-03-25,2022,3,25,"금요일",2.94,11.04,17.62,5.9,74.2,9.74,1.48,9.42,1008.18,1015.74
"경기",41,2022-03-26,2022,3,26,"토요일",7.74,11.4,15.02,8.76,85.22,26.92,2.1,11.52,995.4,1002.84
"경기",41,2022-03-27,2022,3,27,"일요일",1.82,7.24,13.64,-2.18,56.16,,2.28,5.5,1008.8,1016.46
"경기",41,2022-03-28,2022,3,28,"월요일",-1.92,6.42,14.72,-6.725,45.1,,1.02,3.775,1018.74,1026.52
"경기",41,2022-03-29,2022,3,29,"화요일",-0.8,8.26,16.62,0.36,60.62,,1.32,6.4,1017.58,1025.26
"경기",41,2022-03-30,2022,3,30,"수요일",2.7,9.22,15.06,6.08,82.7,0.5,0.92,9.54,1013.98,1021.66
"경기",41,2022-03-31,2022,3,31,"목요일",5.3,10.24,15.42,5.54,75.02,1.1,1.7,9.16,1017.04,1024.68
"경기",41,2022-04-01,2022,4,1,"금요일",1.76,8.04,15.42,-0.44,59.62,,1.56,5.98,1021.78,1029.56
"경기",41,2022-04-02,2022,4,2,"토요일",-0.42,7,14.94,-2.58,55.26,,1.52,5.12,1020.34,1028.12
"경기",41,2022-04-03,2022,4,3,"일요일",-0.44,8.46,17.48,-0.92,57.8,,1.32,5.78,1020.88,1028.64
"경기",41,2022-04-04,2022,4,4,"월요일",1.02,9.08,17.6,-1.3,54.66,,1.54,5.64,1020.74,1028.44
"경기",41,2022-04-05,2022,4,5,"화요일",0.5,9.34,17.3,-2.22,48.64,,1.48,5.26,1015.48,1023.14
